Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Course,Chrome 70.0.3538.77,,2018-11-03 09:07:05,2018-11-03 09:13:22,6m - 17.403s,FAILED
,,,,,,
Test Cases/Course/AddCourse,Chrome 70.0.3538.77,,2018-11-03 09:07:06,2018-11-03 09:07:26,20.661s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-03 09:07:06,2018-11-03 09:07:12,6.110s,PASSED
click,Chrome 70.0.3538.77,,2018-11-03 09:07:12,2018-11-03 09:07:17,4.853s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-03 09:07:17,2018-11-03 09:07:19,2.009s,PASSED
click,Chrome 70.0.3538.77,,2018-11-03 09:07:19,2018-11-03 09:07:19,0.130s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-03 09:07:19,2018-11-03 09:07:21,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-03 09:07:21,2018-11-03 09:07:22,0.548s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-03 09:07:22,2018-11-03 09:07:24,2.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-03 09:07:24,2018-11-03 09:07:24,0.285s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-03 09:07:24,2018-11-03 09:07:26,2.001s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 70.0.3538.77,,2018-11-03 09:07:26,2018-11-03 09:07:26,0.009s,PASSED
Statement - js = driver,Chrome 70.0.3538.77,,2018-11-03 09:07:26,2018-11-03 09:07:26,0.026s,PASSED
"Statement - js.executeScript(""CKEDITOR.instances[""GioiThieuKhoaHoc""].setData(""<p>testContent</p>"")"")",Chrome 70.0.3538.77,,2018-11-03 09:07:26,2018-11-03 09:07:26,0.031s,PASSED
click,Chrome 70.0.3538.77,,2018-11-03 09:07:26,2018-11-03 09:07:26,0.152s,PASSED
,,,,,,
Test Cases/Course/GoToContent,Chrome 70.0.3538.77,,2018-11-03 09:07:26,2018-11-03 09:07:36,9.931s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.77,,2018-11-03 09:07:26,2018-11-03 09:07:30,4.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-03 09:07:30,2018-11-03 09:07:31,0.460s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-03 09:07:31,2018-11-03 09:07:33,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-03 09:07:33,2018-11-03 09:07:34,1.216s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-03 09:07:34,2018-11-03 09:07:36,2.000s,PASSED
,,,,,,
Test Cases/Course/Manage Content/Section/AddChuyenDe,Chrome 70.0.3538.77,,2018-11-03 09:07:36,2018-11-03 09:07:48,11.716s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-03 09:07:36,2018-11-03 09:07:41,5.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-03 09:07:41,2018-11-03 09:07:41,0.095s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-03 09:07:41,2018-11-03 09:07:43,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-03 09:07:43,2018-11-03 09:07:44,0.114s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-03 09:07:44,2018-11-03 09:07:46,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-03 09:07:46,2018-11-03 09:07:46,0.189s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-03 09:07:46,2018-11-03 09:07:48,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-03 09:07:48,2018-11-03 09:07:48,0.093s,PASSED
,,,,,,
Test Cases/Course/Manage Content/Document/AddDocument,Chrome 70.0.3538.77,,2018-11-03 09:07:48,2018-11-03 09:08:06,18.117s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-03 09:07:48,2018-11-03 09:07:53,5.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-03 09:07:53,2018-11-03 09:07:53,0.077s,PASSED
