Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Category,Chrome 70.0.3538.77,,2018-11-09 10:06:21,2018-11-09 10:08:20,1m - 59.478s,FAILED
,,,,,,
Test Cases/Category/AddCategory,Chrome 70.0.3538.77,,2018-11-09 10:06:21,2018-11-09 10:06:56,34.807s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-09 10:06:22,2018-11-09 10:06:29,6.662s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:06:29,2018-11-09 10:06:33,4.211s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:06:33,2018-11-09 10:06:35,2.008s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:06:35,2018-11-09 10:06:35,0.113s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:06:35,2018-11-09 10:06:37,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:06:37,2018-11-09 10:06:37,0.097s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:06:37,2018-11-09 10:06:39,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:06:39,2018-11-09 10:06:39,0.095s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:06:39,2018-11-09 10:06:41,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 10:06:41,2018-11-09 10:06:41,0.242s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:06:41,2018-11-09 10:06:43,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:06:43,2018-11-09 10:06:43,0.122s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:06:43,2018-11-09 10:06:45,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:06:45,2018-11-09 10:06:46,0.081s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:06:46,2018-11-09 10:06:48,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 10:06:48,2018-11-09 10:06:48,0.212s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:06:48,2018-11-09 10:06:50,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:06:50,2018-11-09 10:06:50,0.091s,PASSED
