Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-05 17:08:38,2018-10-05 17:10:14,1m - 36.160s,FAILED
,,,,,,
Test Cases/EditUser,Chrome 69.0.3497.100,,2018-10-05 17:08:38,2018-10-05 17:09:33,54.612s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 17:08:39,2018-10-05 17:09:24,45.437s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 17:09:24,2018-10-05 17:09:25,0.987s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 17:09:25,2018-10-05 17:09:26,0.229s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 17:09:26,2018-10-05 17:09:26,0.119s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 17:09:26,2018-10-05 17:09:29,3.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 17:09:29,2018-10-05 17:09:30,1.215s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 17:09:30,2018-10-05 17:09:33,3.001s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-05 17:09:33,2018-10-05 17:09:33,0.114s,PASSED
,,,,,,
Test Cases/AssignUserToCourse,Chrome 69.0.3497.100,,2018-10-05 17:09:33,2018-10-05 17:10:13,40.137s,FAILED
Statement - java.lang.Thread.sleep(30000),Chrome 69.0.3497.100,,2018-10-05 17:09:33,2018-10-05 17:10:03,30.002s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 17:10:03,2018-10-05 17:10:13,9.863s,FAILED
