Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Category,Chrome 70.0.3538.77,,2018-11-09 09:52:33,2018-11-09 09:54:23,1m - 49.917s,FAILED
,,,,,,
Test Cases/Category/AddCategory,Chrome 70.0.3538.77,,2018-11-09 09:52:33,2018-11-09 09:53:08,34.982s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-09 09:52:34,2018-11-09 09:52:40,6.489s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:52:40,2018-11-09 09:52:45,4.490s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:52:45,2018-11-09 09:52:47,2.009s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:52:47,2018-11-09 09:52:47,0.111s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:52:47,2018-11-09 09:52:49,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:52:49,2018-11-09 09:52:49,0.097s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:52:49,2018-11-09 09:52:51,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:52:51,2018-11-09 09:52:51,0.066s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:52:51,2018-11-09 09:52:53,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:52:53,2018-11-09 09:52:53,0.291s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:52:53,2018-11-09 09:52:55,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:52:55,2018-11-09 09:52:56,0.111s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:52:56,2018-11-09 09:52:58,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:52:58,2018-11-09 09:52:58,0.119s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:52:58,2018-11-09 09:53:00,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:53:00,2018-11-09 09:53:00,0.206s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:00,2018-11-09 09:53:02,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:53:02,2018-11-09 09:53:02,0.116s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:02,2018-11-09 09:53:04,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:53:04,2018-11-09 09:53:04,0.311s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:04,2018-11-09 09:53:06,2.001s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-09 09:53:06,2018-11-09 09:53:06,0.148s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:06,2018-11-09 09:53:08,2.001s,PASSED
,,,,,,
Test Cases/Category/EditCategory,Chrome 70.0.3538.77,,2018-11-09 09:53:08,2018-11-09 09:53:38,29.626s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:09,2018-11-09 09:53:11,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:53:11,2018-11-09 09:53:11,0.345s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:11,2018-11-09 09:53:13,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:53:13,2018-11-09 09:53:14,0.927s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:14,2018-11-09 09:53:16,2.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:53:16,2018-11-09 09:53:17,1.143s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:17,2018-11-09 09:53:19,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:53:19,2018-11-09 09:53:20,0.390s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:20,2018-11-09 09:53:22,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:53:22,2018-11-09 09:53:23,1.275s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:23,2018-11-09 09:53:25,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:53:25,2018-11-09 09:53:25,0.255s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:25,2018-11-09 09:53:27,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:53:27,2018-11-09 09:53:27,0.121s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:27,2018-11-09 09:53:29,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:53:29,2018-11-09 09:53:29,0.075s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:29,2018-11-09 09:53:31,2.000s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:53:31,2018-11-09 09:53:31,0.178s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:31,2018-11-09 09:53:33,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:53:33,2018-11-09 09:53:34,0.105s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:34,2018-11-09 09:53:36,2.000s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:53:36,2018-11-09 09:53:36,0.413s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:36,2018-11-09 09:53:38,2.001s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-09 09:53:38,2018-11-09 09:53:38,0.098s,PASSED
,,,,,,
Test Cases/Category/DeleteCategory,Chrome 70.0.3538.77,,2018-11-09 09:53:38,2018-11-09 09:53:49,11.210s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:38,2018-11-09 09:53:40,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:53:40,2018-11-09 09:53:41,0.355s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:41,2018-11-09 09:53:43,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:53:43,2018-11-09 09:53:43,0.089s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:43,2018-11-09 09:53:45,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:53:45,2018-11-09 09:53:45,0.090s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:45,2018-11-09 09:53:47,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:53:47,2018-11-09 09:53:47,0.344s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:47,2018-11-09 09:53:49,2.001s,PASSED
verifyTextNotPresent,Chrome 70.0.3538.77,,2018-11-09 09:53:49,2018-11-09 09:53:49,0.106s,PASSED
,,,,,,
Test Cases/Category/AssignCouseAndUser,Chrome 70.0.3538.77,,2018-11-09 09:53:49,2018-11-09 09:54:22,32.752s,FAILED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:50,2018-11-09 09:53:52,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:53:52,2018-11-09 09:53:52,0.174s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:52,2018-11-09 09:53:54,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:53:54,2018-11-09 09:53:55,0.940s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:55,2018-11-09 09:53:57,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:53:57,2018-11-09 09:53:57,0.107s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:57,2018-11-09 09:53:59,2.001s,PASSED
scrollToPosition,Chrome 70.0.3538.77,,2018-11-09 09:53:59,2018-11-09 09:53:59,0.028s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:53:59,2018-11-09 09:54:01,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:54:01,2018-11-09 09:54:02,1.112s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:54:02,2018-11-09 09:54:04,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:54:04,2018-11-09 09:54:04,0.201s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:54:04,2018-11-09 09:54:06,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:54:06,2018-11-09 09:54:07,0.998s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:54:07,2018-11-09 09:54:09,2.002s,PASSED
