Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-05 16:53:16,2018-10-05 16:55:52,2m - 35.828s,FAILED
,,,,,,
Test Cases/EditUser,Chrome 69.0.3497.100,,2018-10-05 16:53:17,2018-10-05 16:54:42,1m - 24.710s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:53:17,2018-10-05 16:54:33,1m - 15.254s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:54:33,2018-10-05 16:54:33,0.951s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:54:33,2018-10-05 16:54:34,0.249s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:54:34,2018-10-05 16:54:34,0.146s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 16:54:34,2018-10-05 16:54:37,3.001s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:54:37,2018-10-05 16:54:38,1.621s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 16:54:38,2018-10-05 16:54:41,3.001s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-05 16:54:41,2018-10-05 16:54:42,0.083s,PASSED
,,,,,,
Test Cases/AssignUserToCourse,Chrome 69.0.3497.100,,2018-10-05 16:54:42,2018-10-05 16:55:51,1m - 9.800s,FAILED
Statement - java.lang.Thread.sleep(30000),Chrome 69.0.3497.100,,2018-10-05 16:54:42,2018-10-05 16:55:12,30.019s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:55:12,2018-10-05 16:55:51,39.559s,FAILED
