Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-05 16:20:56,2018-10-05 16:21:43,47.891s,FAILED
,,,,,,
Test Cases/Login,Chrome 69.0.3497.100,,2018-10-05 16:20:56,2018-10-05 16:21:07,11.085s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-05 16:20:57,2018-10-05 16:21:00,3.646s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-05 16:21:00,2018-10-05 16:21:01,1.013s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:21:01,2018-10-05 16:21:01,0.211s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:21:01,2018-10-05 16:21:02,0.221s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:21:02,2018-10-05 16:21:02,0.317s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:21:02,2018-10-05 16:21:07,5.009s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-05 16:21:07,2018-10-05 16:21:07,0.045s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-05 16:21:07,2018-10-05 16:21:07,0.056s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-05 16:21:07,2018-10-05 16:21:07,0.031s,PASSED
,,,,,,
Test Cases/Fogot password,Chrome 69.0.3497.100,,2018-10-05 16:21:07,2018-10-05 16:21:23,16.053s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-05 16:21:07,2018-10-05 16:21:10,2.830s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-05 16:21:10,2018-10-05 16:21:11,1.214s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:21:11,2018-10-05 16:21:12,0.434s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:21:12,2018-10-05 16:21:17,5.000s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-05 16:21:17,2018-10-05 16:21:17,0.011s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-05 16:21:17,2018-10-05 16:21:17,0.010s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-05 16:21:17,2018-10-05 16:21:17,0.001s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:21:17,2018-10-05 16:21:17,0.253s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:21:17,2018-10-05 16:21:17,0.125s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:21:17,2018-10-05 16:21:22,5.001s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-05 16:21:22,2018-10-05 16:21:22,0.054s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-05 16:21:22,2018-10-05 16:21:23,0.836s,PASSED
,,,,,,
Test Cases/AddUser,Chrome 69.0.3497.100,,2018-10-05 16:21:23,2018-10-05 16:21:32,9.152s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:21:23,2018-10-05 16:21:32,9.009s,FAILED
,,,,,,
Test Cases/AssignUserToCourse,Chrome 69.0.3497.100,,2018-10-05 16:21:32,2018-10-05 16:21:42,9.820s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:21:33,2018-10-05 16:21:42,9.446s,FAILED
