Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Message,Chrome 71.0.3578.98,,2018-12-15 12:35:11,2018-12-15 12:38:29,3m - 17.269s,FAILED
,,,,,,
Test Cases/Message/SendMessageForAllUser,Chrome 71.0.3578.98,,2018-12-15 12:35:12,2018-12-15 12:35:52,40.180s,PASSED
callTestCase,Chrome 71.0.3578.98,,2018-12-15 12:35:13,2018-12-15 12:35:30,16.586s,PASSED
click,Chrome 71.0.3578.98,,2018-12-15 12:35:30,2018-12-15 12:35:31,1.097s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 71.0.3578.98,,2018-12-15 12:35:31,2018-12-15 12:35:34,3.003s,PASSED
switchToWindowIndex,Chrome 71.0.3578.98,,2018-12-15 12:35:34,2018-12-15 12:35:34,0.014s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 71.0.3578.98,,2018-12-15 12:35:34,2018-12-15 12:35:34,0.011s,PASSED
verifyMatch,Chrome 71.0.3578.98,,2018-12-15 12:35:34,2018-12-15 12:35:34,0.002s,PASSED
click,Chrome 71.0.3578.98,,2018-12-15 12:35:34,2018-12-15 12:35:34,0.263s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 12:35:34,2018-12-15 12:35:36,2.001s,PASSED
click,Chrome 71.0.3578.98,,2018-12-15 12:35:36,2018-12-15 12:35:36,0.132s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 12:35:36,2018-12-15 12:35:38,2.000s,PASSED
setText,Chrome 71.0.3578.98,,2018-12-15 12:35:38,2018-12-15 12:35:38,0.257s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 12:35:38,2018-12-15 12:35:40,2.002s,PASSED
setText,Chrome 71.0.3578.98,,2018-12-15 12:35:40,2018-12-15 12:35:41,0.238s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 12:35:41,2018-12-15 12:35:43,2.001s,PASSED
