Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-05 16:22:58,2018-10-05 16:24:49,1m - 51.753s,FAILED
,,,,,,
Test Cases/Login,Chrome 69.0.3497.100,,2018-10-05 16:22:58,2018-10-05 16:23:10,11.307s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-05 16:22:59,2018-10-05 16:23:03,3.862s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-05 16:23:03,2018-10-05 16:23:04,1.211s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:23:04,2018-10-05 16:23:04,0.238s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:23:04,2018-10-05 16:23:04,0.192s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:23:04,2018-10-05 16:23:05,0.146s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:23:05,2018-10-05 16:23:10,5.007s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-05 16:23:10,2018-10-05 16:23:10,0.038s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-05 16:23:10,2018-10-05 16:23:10,0.031s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-05 16:23:10,2018-10-05 16:23:10,0.033s,PASSED
,,,,,,
Test Cases/Fogot password,Chrome 69.0.3497.100,,2018-10-05 16:23:10,2018-10-05 16:23:26,15.953s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-05 16:23:10,2018-10-05 16:23:13,2.758s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-05 16:23:13,2018-10-05 16:23:14,1.264s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:23:14,2018-10-05 16:23:14,0.389s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:23:14,2018-10-05 16:23:19,5.001s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-05 16:23:19,2018-10-05 16:23:19,0.034s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-05 16:23:19,2018-10-05 16:23:19,0.010s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-05 16:23:19,2018-10-05 16:23:19,0.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:23:19,2018-10-05 16:23:20,0.312s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:23:20,2018-10-05 16:23:20,0.118s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:23:20,2018-10-05 16:23:25,5.001s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-05 16:23:25,2018-10-05 16:23:25,0.064s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-05 16:23:25,2018-10-05 16:23:26,0.749s,PASSED
,,,,,,
Test Cases/AddUser,Chrome 69.0.3497.100,,2018-10-05 16:23:26,2018-10-05 16:24:40,1m - 13.851s,PASSED
Statement - java.lang.Thread.sleep(30000),Chrome 69.0.3497.100,,2018-10-05 16:23:26,2018-10-05 16:23:56,30.001s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:23:56,2018-10-05 16:24:23,27.100s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:24:23,2018-10-05 16:24:23,0.107s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:24:23,2018-10-05 16:24:28,5.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:24:28,2018-10-05 16:24:28,0.196s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:24:28,2018-10-05 16:24:28,0.147s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:24:28,2018-10-05 16:24:29,0.235s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:24:29,2018-10-05 16:24:29,0.101s,PASSED
Statement - java.lang.Thread.sleep(10000),Chrome 69.0.3497.100,,2018-10-05 16:24:29,2018-10-05 16:24:39,10.001s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-05 16:24:39,2018-10-05 16:24:39,0.088s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-05 16:24:39,2018-10-05 16:24:40,0.719s,PASSED
,,,,,,
Test Cases/AssignUserToCourse,Chrome 69.0.3497.100,,2018-10-05 16:24:40,2018-10-05 16:24:49,9.025s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:24:40,2018-10-05 16:24:49,8.795s,FAILED
