Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Course,Chrome 70.0.3538.77,,2018-11-05 10:24:52,2018-11-05 10:34:36,9m - 44.149s,PASSED
,,,,,,
Test Cases/Course/AddCourse,Chrome 70.0.3538.77,,2018-11-05 10:24:53,2018-11-05 10:26:30,1m - 36.529s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-05 10:24:54,2018-11-05 10:25:40,45.962s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 10:25:40,2018-11-05 10:26:20,39.938s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 10:26:20,2018-11-05 10:26:22,2.065s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 10:26:22,2018-11-05 10:26:22,0.180s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 10:26:22,2018-11-05 10:26:24,2.000s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 10:26:24,2018-11-05 10:26:25,0.610s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 10:26:25,2018-11-05 10:26:27,2.001s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-05 10:26:27,2018-11-05 10:26:27,0.388s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 10:26:27,2018-11-05 10:26:29,2.002s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 70.0.3538.77,,2018-11-05 10:26:29,2018-11-05 10:26:29,0.032s,PASSED
Statement - js = driver,Chrome 70.0.3538.77,,2018-11-05 10:26:29,2018-11-05 10:26:29,0.030s,PASSED
"Statement - js.executeScript(""CKEDITOR.instances[""GioiThieuKhoaHoc""].setData(""<p>testContent</p>"")"")",Chrome 70.0.3538.77,,2018-11-05 10:26:29,2018-11-05 10:26:29,0.052s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 10:26:29,2018-11-05 10:26:30,0.181s,PASSED
,,,,,,
Test Cases/Course/GoToContent,Chrome 70.0.3538.77,,2018-11-05 10:26:30,2018-11-05 10:26:45,15.128s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.77,,2018-11-05 10:26:30,2018-11-05 10:26:34,4.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 10:26:34,2018-11-05 10:26:35,0.604s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 10:26:35,2018-11-05 10:26:37,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 10:26:37,2018-11-05 10:26:42,5.153s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-11-05 10:26:42,2018-11-05 10:26:45,3.001s,PASSED
,,,,,,
Test Cases/Course/Manage Content/Section/AddChuyenDe,Chrome 70.0.3538.77,,2018-11-05 10:26:45,2018-11-05 10:26:57,11.882s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 10:26:45,2018-11-05 10:26:50,5.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 10:26:50,2018-11-05 10:26:50,0.148s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 10:26:50,2018-11-05 10:26:52,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 10:26:52,2018-11-05 10:26:52,0.149s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 10:26:52,2018-11-05 10:26:54,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 10:26:54,2018-11-05 10:26:54,0.214s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 10:26:54,2018-11-05 10:26:56,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 10:26:56,2018-11-05 10:26:57,0.108s,PASSED
,,,,,,
Test Cases/Course/Manage Content/Document/AddDocument,Chrome 70.0.3538.77,,2018-11-05 10:26:57,2018-11-05 10:27:18,21.916s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 10:26:57,2018-11-05 10:27:02,5.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 10:27:02,2018-11-05 10:27:02,0.070s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 10:27:02,2018-11-05 10:27:04,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 10:27:04,2018-11-05 10:27:09,4.862s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 10:27:09,2018-11-05 10:27:11,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 10:27:11,2018-11-05 10:27:11,0.401s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 10:27:11,2018-11-05 10:27:13,2.001s,PASSED
uploadFile,Chrome 70.0.3538.77,,2018-11-05 10:27:13,2018-11-05 10:27:13,0.128s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 10:27:13,2018-11-05 10:27:18,5.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 10:27:18,2018-11-05 10:27:18,0.146s,PASSED
,,,,,,
