Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Message,Chrome 71.0.3578.98,,2018-12-15 11:49:48,2018-12-15 11:52:39,2m - 50.617s,FAILED
,,,,,,
Test Cases/Message/SendMessageForAllUser,Chrome 71.0.3578.98,,2018-12-15 11:49:48,2018-12-15 11:50:25,36.354s,PASSED
callTestCase,Chrome 71.0.3578.98,,2018-12-15 11:49:49,2018-12-15 11:50:02,13.214s,PASSED
click,Chrome 71.0.3578.98,,2018-12-15 11:50:02,2018-12-15 11:50:03,1.098s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 71.0.3578.98,,2018-12-15 11:50:03,2018-12-15 11:50:06,3.000s,PASSED
switchToWindowIndex,Chrome 71.0.3578.98,,2018-12-15 11:50:06,2018-12-15 11:50:06,0.011s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 71.0.3578.98,,2018-12-15 11:50:06,2018-12-15 11:50:06,0.009s,PASSED
verifyMatch,Chrome 71.0.3578.98,,2018-12-15 11:50:06,2018-12-15 11:50:06,0.002s,PASSED
click,Chrome 71.0.3578.98,,2018-12-15 11:50:06,2018-12-15 11:50:06,0.254s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 11:50:06,2018-12-15 11:50:08,2.001s,PASSED
click,Chrome 71.0.3578.98,,2018-12-15 11:50:08,2018-12-15 11:50:09,0.084s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 11:50:09,2018-12-15 11:50:11,2.001s,PASSED
setText,Chrome 71.0.3578.98,,2018-12-15 11:50:11,2018-12-15 11:50:11,0.273s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 11:50:11,2018-12-15 11:50:13,2.000s,PASSED
setText,Chrome 71.0.3578.98,,2018-12-15 11:50:13,2018-12-15 11:50:13,0.220s,PASSED
