Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-08 16:42:33,2018-10-08 16:44:12,1m - 38.950s,FAILED
,,,,,,
Test Cases/AssignUserToCourse,Chrome 69.0.3497.100,,2018-10-08 16:42:33,2018-10-08 16:44:11,1m - 37.641s,FAILED
Statement - java.lang.Thread.sleep(30000),Chrome 69.0.3497.100,,2018-10-08 16:42:34,2018-10-08 16:43:04,30.011s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-08 16:43:04,2018-10-08 16:43:49,44.638s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 16:43:49,2018-10-08 16:43:49,0.172s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-08 16:43:49,2018-10-08 16:43:52,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:43:52,2018-10-08 16:43:53,1.011s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-08 16:43:53,2018-10-08 16:43:56,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:43:56,2018-10-08 16:43:56,0.103s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 16:43:56,2018-10-08 16:43:56,0.321s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-08 16:43:56,2018-10-08 16:43:59,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:43:59,2018-10-08 16:43:59,0.071s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:43:59,2018-10-08 16:43:59,0.087s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-08 16:43:59,2018-10-08 16:44:04,5.001s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-08 16:44:04,2018-10-08 16:44:04,0.103s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-08 16:44:04,2018-10-08 16:44:09,5.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:44:09,2018-10-08 16:44:10,0.943s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 16:44:10,2018-10-08 16:44:11,0.210s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-08 16:44:11,2018-10-08 16:44:11,0.347s,FAILED
