Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Category,Chrome 70.0.3538.77,,2018-11-09 10:09:44,2018-11-09 10:12:04,2m - 19.650s,FAILED
,,,,,,
Test Cases/Category/AddCategory,Chrome 70.0.3538.77,,2018-11-09 10:09:45,2018-11-09 10:10:19,34.427s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-09 10:09:45,2018-11-09 10:09:51,6.049s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:09:51,2018-11-09 10:09:56,4.349s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:09:56,2018-11-09 10:09:58,2.009s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:09:58,2018-11-09 10:09:58,0.111s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:09:58,2018-11-09 10:10:00,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:10:00,2018-11-09 10:10:00,0.107s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:10:00,2018-11-09 10:10:02,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:10:02,2018-11-09 10:10:02,0.069s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:10:02,2018-11-09 10:10:04,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 10:10:04,2018-11-09 10:10:04,0.279s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:10:04,2018-11-09 10:10:06,2.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:10:06,2018-11-09 10:10:06,0.130s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:10:06,2018-11-09 10:10:08,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:10:08,2018-11-09 10:10:08,0.088s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:10:08,2018-11-09 10:10:10,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 10:10:10,2018-11-09 10:10:11,0.199s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:10:11,2018-11-09 10:10:13,2.001s,PASSED
