Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Category,Chrome 70.0.3538.77,,2018-11-09 09:44:01,2018-11-09 09:45:29,1m - 28.340s,FAILED
,,,,,,
Test Cases/Category/AddCategory,Chrome 70.0.3538.77,,2018-11-09 09:44:01,2018-11-09 09:44:36,34.583s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-09 09:44:01,2018-11-09 09:44:08,6.260s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:44:08,2018-11-09 09:44:12,4.352s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:12,2018-11-09 09:44:14,2.008s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:44:14,2018-11-09 09:44:14,0.157s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:14,2018-11-09 09:44:16,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:44:16,2018-11-09 09:44:16,0.091s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:16,2018-11-09 09:44:18,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:44:18,2018-11-09 09:44:18,0.068s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:18,2018-11-09 09:44:20,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:44:20,2018-11-09 09:44:21,0.251s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:21,2018-11-09 09:44:23,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:44:23,2018-11-09 09:44:23,0.128s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:23,2018-11-09 09:44:25,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:44:25,2018-11-09 09:44:25,0.077s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:25,2018-11-09 09:44:27,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:44:27,2018-11-09 09:44:27,0.206s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:27,2018-11-09 09:44:29,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:44:29,2018-11-09 09:44:29,0.103s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:29,2018-11-09 09:44:31,2.000s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:44:31,2018-11-09 09:44:32,0.331s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:32,2018-11-09 09:44:34,2.001s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-09 09:44:34,2018-11-09 09:44:34,0.109s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:34,2018-11-09 09:44:36,2.001s,PASSED
,,,,,,
Test Cases/Category/EditCategory,Chrome 70.0.3538.77,,2018-11-09 09:44:36,2018-11-09 09:45:05,29.181s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:36,2018-11-09 09:44:38,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:44:38,2018-11-09 09:44:38,0.278s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:38,2018-11-09 09:44:40,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:44:40,2018-11-09 09:44:41,0.918s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:41,2018-11-09 09:44:43,2.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:44:43,2018-11-09 09:44:44,1.140s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:44,2018-11-09 09:44:46,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:44:46,2018-11-09 09:44:47,0.331s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:44:47,2018-11-09 09:44:49,2.001s,PASSED
