Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Category,Chrome 70.0.3538.77,,2018-11-09 08:55:06,2018-11-09 08:57:02,1m - 55.278s,PASSED
,,,,,,
Test Cases/Category/AddCategory,Chrome 70.0.3538.77,,2018-11-09 08:55:07,2018-11-09 08:55:37,30.144s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-09 08:55:07,2018-11-09 08:55:13,6.081s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 08:55:13,2018-11-09 08:55:18,4.333s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:55:18,2018-11-09 08:55:20,2.007s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 08:55:20,2018-11-09 08:55:20,0.104s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:55:20,2018-11-09 08:55:22,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 08:55:22,2018-11-09 08:55:22,0.233s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:55:22,2018-11-09 08:55:24,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 08:55:24,2018-11-09 08:55:24,0.112s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:55:24,2018-11-09 08:55:26,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 08:55:26,2018-11-09 08:55:26,0.075s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:55:26,2018-11-09 08:55:28,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 08:55:28,2018-11-09 08:55:28,0.192s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:55:28,2018-11-09 08:55:30,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 08:55:30,2018-11-09 08:55:30,0.126s,PASSED
