Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-08 16:17:47,2018-10-08 16:22:12,4m - 25.240s,FAILED
,,,,,,
Test Cases/Login,Chrome 69.0.3497.100,,2018-10-08 16:17:47,2018-10-08 16:17:58,10.821s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-08 16:17:47,2018-10-08 16:17:51,3.464s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-08 16:17:51,2018-10-08 16:17:52,1.274s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 16:17:52,2018-10-08 16:17:52,0.215s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 16:17:52,2018-10-08 16:17:53,0.196s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:17:53,2018-10-08 16:17:53,0.173s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-08 16:17:53,2018-10-08 16:17:58,5.009s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-08 16:17:58,2018-10-08 16:17:58,0.041s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-08 16:17:58,2018-10-08 16:17:58,0.028s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-08 16:17:58,2018-10-08 16:17:58,0.027s,PASSED
,,,,,,
Test Cases/Fogot password,Chrome 69.0.3497.100,,2018-10-08 16:17:58,2018-10-08 16:18:13,15.428s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-08 16:17:58,2018-10-08 16:18:01,2.706s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-08 16:18:01,2018-10-08 16:18:02,1.010s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:18:02,2018-10-08 16:18:02,0.305s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-08 16:18:02,2018-10-08 16:18:07,5.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-08 16:18:07,2018-10-08 16:18:07,0.013s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-08 16:18:07,2018-10-08 16:18:07,0.012s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-08 16:18:07,2018-10-08 16:18:07,0.001s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 16:18:07,2018-10-08 16:18:07,0.246s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:18:07,2018-10-08 16:18:08,0.112s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-08 16:18:08,2018-10-08 16:18:13,5.002s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-08 16:18:13,2018-10-08 16:18:13,0.048s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-08 16:18:13,2018-10-08 16:18:13,0.722s,PASSED
,,,,,,
Test Cases/EditUser,Chrome 69.0.3497.100,,2018-10-08 16:18:13,2018-10-08 16:19:38,1m - 24.788s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-08 16:18:13,2018-10-08 16:19:29,1m - 15.353s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:19:29,2018-10-08 16:19:30,0.962s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 16:19:30,2018-10-08 16:19:30,0.322s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:19:30,2018-10-08 16:19:30,0.199s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-08 16:19:30,2018-10-08 16:19:33,3.000s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 16:19:33,2018-10-08 16:19:34,1.003s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-08 16:19:34,2018-10-08 16:19:37,3.001s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-08 16:19:37,2018-10-08 16:19:37,0.071s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-08 16:19:37,2018-10-08 16:19:38,0.733s,PASSED
,,,,,,
Test Cases/AssignUserToCourse,Chrome 69.0.3497.100,,2018-10-08 16:19:38,2018-10-08 16:22:01,2m - 23.201s,PASSED
Statement - java.lang.Thread.sleep(30000),Chrome 69.0.3497.100,,2018-10-08 16:19:38,2018-10-08 16:20:08,30.001s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-08 16:20:08,2018-10-08 16:20:51,43.089s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 16:20:51,2018-10-08 16:20:52,0.263s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-08 16:20:52,2018-10-08 16:20:55,3.000s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:20:55,2018-10-08 16:20:56,0.977s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-08 16:20:56,2018-10-08 16:20:59,3.000s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:20:59,2018-10-08 16:20:59,0.090s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-08 16:20:59,2018-10-08 16:20:59,0.286s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-08 16:20:59,2018-10-08 16:21:02,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:21:02,2018-10-08 16:21:02,0.092s,PASSED
click,Chrome 69.0.3497.100,,2018-10-08 16:21:02,2018-10-08 16:21:02,0.101s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-08 16:21:02,2018-10-08 16:21:07,5.001s,PASSED
