Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Course,Chrome 70.0.3538.77,,2018-11-05 15:59:01,2018-11-05 16:06:39,7m - 38.567s,PASSED
,,,,,,
Test Cases/Course/AddCourse,Chrome 70.0.3538.77,,2018-11-05 15:59:01,2018-11-05 15:59:22,21.167s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-05 15:59:02,2018-11-05 15:59:08,6.454s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:59:08,2018-11-05 15:59:13,4.874s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 15:59:13,2018-11-05 15:59:15,2.069s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:59:15,2018-11-05 15:59:15,0.146s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 15:59:15,2018-11-05 15:59:17,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 15:59:17,2018-11-05 15:59:18,0.491s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 15:59:18,2018-11-05 15:59:20,2.001s,PASSED
selectOptionByValue,Chrome 70.0.3538.77,,2018-11-05 15:59:20,2018-11-05 15:59:20,0.400s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 15:59:20,2018-11-05 15:59:22,2.001s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 70.0.3538.77,,2018-11-05 15:59:22,2018-11-05 15:59:22,0.029s,PASSED
Statement - js = driver,Chrome 70.0.3538.77,,2018-11-05 15:59:22,2018-11-05 15:59:22,0.025s,PASSED
"Statement - js.executeScript(""CKEDITOR.instances[""GioiThieuKhoaHoc""].setData(""<p>testContent</p>"")"")",Chrome 70.0.3538.77,,2018-11-05 15:59:22,2018-11-05 15:59:22,0.024s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:59:22,2018-11-05 15:59:22,0.147s,PASSED
,,,,,,
Test Cases/Course/GoToContent,Chrome 70.0.3538.77,,2018-11-05 15:59:22,2018-11-05 15:59:34,11.370s,PASSED
Statement - java.lang.Thread.sleep(4000),Chrome 70.0.3538.77,,2018-11-05 15:59:23,2018-11-05 15:59:27,4.003s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 15:59:27,2018-11-05 15:59:28,0.840s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 15:59:28,2018-11-05 15:59:30,2.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:59:30,2018-11-05 15:59:31,1.214s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 70.0.3538.77,,2018-11-05 15:59:31,2018-11-05 15:59:34,3.001s,PASSED
,,,,,,
Test Cases/Course/Manage Content/Section/AddChuyenDe,Chrome 70.0.3538.77,,2018-11-05 15:59:34,2018-11-05 15:59:46,11.907s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 15:59:34,2018-11-05 15:59:39,5.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:59:39,2018-11-05 15:59:39,0.097s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 15:59:39,2018-11-05 15:59:41,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:59:41,2018-11-05 15:59:41,0.104s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 15:59:41,2018-11-05 15:59:43,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 15:59:43,2018-11-05 15:59:44,0.294s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 15:59:44,2018-11-05 15:59:46,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:59:46,2018-11-05 15:59:46,0.085s,PASSED
,,,,,,
Test Cases/Course/Manage Content/Document/AddDocument,Chrome 70.0.3538.77,,2018-11-05 15:59:46,2018-11-05 16:00:04,18.342s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 15:59:46,2018-11-05 15:59:51,5.008s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:59:51,2018-11-05 15:59:51,0.232s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 15:59:51,2018-11-05 15:59:53,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 15:59:53,2018-11-05 15:59:55,1.322s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 15:59:55,2018-11-05 15:59:57,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 15:59:57,2018-11-05 15:59:57,0.177s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 15:59:57,2018-11-05 15:59:59,2.002s,PASSED
uploadFile,Chrome 70.0.3538.77,,2018-11-05 15:59:59,2018-11-05 15:59:59,0.115s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 15:59:59,2018-11-05 16:00:04,5.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:04,2018-11-05 16:00:04,0.109s,PASSED
,,,,,,
Test Cases/Course/Manage Content/Document/AddDocumentWithQuestion,Chrome 70.0.3538.77,,2018-11-05 16:00:04,2018-11-05 16:00:42,38.470s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 16:00:04,2018-11-05 16:00:09,5.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:09,2018-11-05 16:00:09,0.087s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:09,2018-11-05 16:00:11,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:11,2018-11-05 16:00:13,1.203s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:13,2018-11-05 16:00:15,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 16:00:15,2018-11-05 16:00:15,0.330s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:15,2018-11-05 16:00:17,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:17,2018-11-05 16:00:17,0.153s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:17,2018-11-05 16:00:19,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:19,2018-11-05 16:00:19,0.143s,PASSED
switchToWindowTitle,Chrome 70.0.3538.77,,2018-11-05 16:00:19,2018-11-05 16:00:20,1.099s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:20,2018-11-05 16:00:22,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 16:00:22,2018-11-05 16:00:23,0.206s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:23,2018-11-05 16:00:25,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:25,2018-11-05 16:00:25,0.159s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:25,2018-11-05 16:00:27,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 16:00:27,2018-11-05 16:00:27,0.169s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:27,2018-11-05 16:00:29,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:29,2018-11-05 16:00:29,0.124s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:29,2018-11-05 16:00:31,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:31,2018-11-05 16:00:31,0.091s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:31,2018-11-05 16:00:33,2.001s,PASSED
switchToWindowTitle,Chrome 70.0.3538.77,,2018-11-05 16:00:33,2018-11-05 16:00:33,0.025s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:33,2018-11-05 16:00:35,2.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:35,2018-11-05 16:00:35,0.093s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:35,2018-11-05 16:00:37,2.001s,PASSED
uploadFile,Chrome 70.0.3538.77,,2018-11-05 16:00:37,2018-11-05 16:00:37,0.082s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 16:00:37,2018-11-05 16:00:42,5.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:42,2018-11-05 16:00:42,0.111s,PASSED
,,,,,,
Test Cases/Course/Manage Content/Document/AddDocumentWithTime,Chrome 70.0.3538.77,,2018-11-05 16:00:42,2018-11-05 16:01:05,22.221s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 16:00:43,2018-11-05 16:00:48,5.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:48,2018-11-05 16:00:48,0.087s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:48,2018-11-05 16:00:50,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:50,2018-11-05 16:00:51,1.117s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:51,2018-11-05 16:00:53,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 16:00:53,2018-11-05 16:00:53,0.201s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:53,2018-11-05 16:00:55,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:00:55,2018-11-05 16:00:55,0.077s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:55,2018-11-05 16:00:57,2.000s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 16:00:57,2018-11-05 16:00:57,0.104s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 16:00:57,2018-11-05 16:00:58,0.105s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:00:58,2018-11-05 16:01:00,2.001s,PASSED
uploadFile,Chrome 70.0.3538.77,,2018-11-05 16:01:00,2018-11-05 16:01:00,0.073s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 16:01:00,2018-11-05 16:01:05,5.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:01:05,2018-11-05 16:01:05,0.092s,PASSED
,,,,,,
Test Cases/Course/Manage Content/Flash/AddFlash,Chrome 70.0.3538.77,,2018-11-05 16:01:05,2018-11-05 16:01:23,18.040s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 16:01:05,2018-11-05 16:01:10,5.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:01:10,2018-11-05 16:01:10,0.085s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:10,2018-11-05 16:01:12,2.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:01:12,2018-11-05 16:01:13,1.365s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:13,2018-11-05 16:01:15,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 16:01:15,2018-11-05 16:01:16,0.139s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:16,2018-11-05 16:01:18,2.000s,PASSED
uploadFile,Chrome 70.0.3538.77,,2018-11-05 16:01:18,2018-11-05 16:01:18,0.057s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 16:01:18,2018-11-05 16:01:23,5.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:01:23,2018-11-05 16:01:23,0.096s,PASSED
,,,,,,
Test Cases/Course/Manage Content/Flash/AddFlashWithQuestion,Chrome 70.0.3538.77,,2018-11-05 16:01:23,2018-11-05 16:02:01,37.988s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 70.0.3538.77,,2018-11-05 16:01:23,2018-11-05 16:01:28,5.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:01:28,2018-11-05 16:01:28,0.087s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:28,2018-11-05 16:01:30,2.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:01:30,2018-11-05 16:01:31,1.194s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:31,2018-11-05 16:01:33,2.000s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 16:01:33,2018-11-05 16:01:33,0.174s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:33,2018-11-05 16:01:35,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:01:35,2018-11-05 16:01:36,0.098s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:36,2018-11-05 16:01:38,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:01:38,2018-11-05 16:01:38,0.184s,PASSED
switchToWindowTitle,Chrome 70.0.3538.77,,2018-11-05 16:01:38,2018-11-05 16:01:39,1.093s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:39,2018-11-05 16:01:41,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 16:01:41,2018-11-05 16:01:41,0.155s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:41,2018-11-05 16:01:43,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:01:43,2018-11-05 16:01:43,0.138s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:43,2018-11-05 16:01:45,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-05 16:01:45,2018-11-05 16:01:45,0.139s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:45,2018-11-05 16:01:47,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:01:47,2018-11-05 16:01:47,0.079s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-05 16:01:47,2018-11-05 16:01:49,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-05 16:01:49,2018-11-05 16:01:49,0.086s,PASSED
