Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-05 16:29:42,2018-10-05 16:33:20,3m - 37.938s,FAILED
,,,,,,
Test Cases/Login,Chrome 69.0.3497.100,,2018-10-05 16:29:42,2018-10-05 16:29:54,11.268s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-05 16:29:43,2018-10-05 16:29:46,3.691s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-05 16:29:46,2018-10-05 16:29:48,1.378s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:29:48,2018-10-05 16:29:48,0.274s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:29:48,2018-10-05 16:29:48,0.206s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:29:48,2018-10-05 16:29:49,0.167s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:29:49,2018-10-05 16:29:54,5.007s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-05 16:29:54,2018-10-05 16:29:54,0.031s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-05 16:29:54,2018-10-05 16:29:54,0.023s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-05 16:29:54,2018-10-05 16:29:54,0.027s,PASSED
,,,,,,
Test Cases/Fogot password,Chrome 69.0.3497.100,,2018-10-05 16:29:54,2018-10-05 16:30:09,15.702s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-05 16:29:54,2018-10-05 16:29:57,2.754s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-05 16:29:57,2018-10-05 16:29:58,1.044s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:29:58,2018-10-05 16:29:58,0.330s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:29:58,2018-10-05 16:30:03,5.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-05 16:30:03,2018-10-05 16:30:03,0.013s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-05 16:30:03,2018-10-05 16:30:03,0.010s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-05 16:30:03,2018-10-05 16:30:03,0.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:30:03,2018-10-05 16:30:03,0.241s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:30:03,2018-10-05 16:30:03,0.101s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:30:03,2018-10-05 16:30:08,5.001s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-05 16:30:08,2018-10-05 16:30:08,0.087s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-05 16:30:08,2018-10-05 16:30:09,0.859s,PASSED
,,,,,,
Test Cases/EditUser,Chrome 69.0.3497.100,,2018-10-05 16:30:09,2018-10-05 16:31:54,1m - 44.373s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:30:10,2018-10-05 16:31:54,1m - 44.137s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:31:54,2018-10-05 16:31:54,0.014s,FAILED
,,,,,,
Test Cases/AssignUserToCourse,Chrome 69.0.3497.100,,2018-10-05 16:31:54,2018-10-05 16:33:19,1m - 24.982s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:31:54,2018-10-05 16:32:38,43.602s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:32:38,2018-10-05 16:32:38,0.262s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 16:32:38,2018-10-05 16:32:41,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:32:41,2018-10-05 16:32:42,1.116s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 16:32:42,2018-10-05 16:32:45,3.000s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:32:45,2018-10-05 16:32:45,0.138s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:32:45,2018-10-05 16:32:46,0.555s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 16:32:46,2018-10-05 16:32:49,3.000s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:32:49,2018-10-05 16:32:49,0.088s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:32:49,2018-10-05 16:32:49,0.117s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:32:49,2018-10-05 16:32:54,5.001s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-05 16:32:54,2018-10-05 16:32:54,0.101s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 16:32:54,2018-10-05 16:32:57,3.000s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:32:57,2018-10-05 16:32:58,1.088s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:32:58,2018-10-05 16:32:58,0.278s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-05 16:32:58,2018-10-05 16:32:58,0.109s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 16:32:58,2018-10-05 16:33:01,3.000s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:33:01,2018-10-05 16:33:03,1.262s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:33:03,2018-10-05 16:33:19,16.007s,FAILED
