Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-04 15:32:59,2018-10-04 15:34:32,1m - 33.179s,FAILED
,,,,,,
Test Cases/Login,Chrome 69.0.3497.100,,2018-10-04 15:32:59,2018-10-04 15:33:12,12.298s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-04 15:33:00,2018-10-04 15:33:04,4.345s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-04 15:33:04,2018-10-04 15:33:06,1.198s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 15:33:06,2018-10-04 15:33:06,0.395s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 15:33:06,2018-10-04 15:33:06,0.341s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 15:33:06,2018-10-04 15:33:07,0.259s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-04 15:33:07,2018-10-04 15:33:12,5.006s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-04 15:33:12,2018-10-04 15:33:12,0.038s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-04 15:33:12,2018-10-04 15:33:12,0.030s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-04 15:33:12,2018-10-04 15:33:12,0.029s,PASSED
,,,,,,
Test Cases/Fogot password,Chrome 69.0.3497.100,,2018-10-04 15:33:12,2018-10-04 15:33:28,16.032s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-04 15:33:12,2018-10-04 15:33:15,2.966s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-04 15:33:15,2018-10-04 15:33:16,0.962s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 15:33:16,2018-10-04 15:33:16,0.417s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-04 15:33:16,2018-10-04 15:33:21,5.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-04 15:33:21,2018-10-04 15:33:21,0.013s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-04 15:33:21,2018-10-04 15:33:21,0.013s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-04 15:33:21,2018-10-04 15:33:21,0.001s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 15:33:21,2018-10-04 15:33:22,0.301s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 15:33:22,2018-10-04 15:33:22,0.138s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-04 15:33:22,2018-10-04 15:33:27,5.000s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-04 15:33:27,2018-10-04 15:33:27,0.075s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-04 15:33:27,2018-10-04 15:33:28,0.809s,PASSED
,,,,,,
Test Cases/DeleteUser,Chrome 69.0.3497.100,,2018-10-04 15:33:28,2018-10-04 15:33:37,9.212s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-04 15:33:28,2018-10-04 15:33:37,8.947s,FAILED
,,,,,,
Test Cases/OpenUserModun,Chrome 69.0.3497.100,,2018-10-04 15:33:37,2018-10-04 15:33:47,10.289s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-04 15:33:37,2018-10-04 15:33:47,10.279s,FAILED
,,,,,,
Test Cases/AddUser,Chrome 69.0.3497.100,,2018-10-04 15:33:47,2018-10-04 15:34:32,44.824s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-10-04 15:33:47,2018-10-04 15:34:15,27.592s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 15:34:15,2018-10-04 15:34:15,0.129s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-04 15:34:15,2018-10-04 15:34:20,5.001s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 15:34:20,2018-10-04 15:34:20,0.266s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 15:34:20,2018-10-04 15:34:21,0.239s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 15:34:21,2018-10-04 15:34:21,0.318s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 15:34:21,2018-10-04 15:34:21,0.121s,PASSED
Statement - java.lang.Thread.sleep(10000),Chrome 69.0.3497.100,,2018-10-04 15:34:21,2018-10-04 15:34:31,10.001s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-04 15:34:31,2018-10-04 15:34:31,0.108s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-04 15:34:31,2018-10-04 15:34:32,0.833s,PASSED
