Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-04 15:35:17,2018-10-04 15:36:01,43.823s,FAILED
,,,,,,
Test Cases/Login,Chrome 69.0.3497.100,,2018-10-04 15:35:18,2018-10-04 15:35:32,14.209s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-04 15:35:19,2018-10-04 15:35:25,5.939s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-04 15:35:25,2018-10-04 15:35:26,1.660s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 15:35:26,2018-10-04 15:35:27,0.343s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 15:35:27,2018-10-04 15:35:27,0.235s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 15:35:27,2018-10-04 15:35:27,0.172s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-04 15:35:27,2018-10-04 15:35:32,5.008s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-04 15:35:32,2018-10-04 15:35:32,0.046s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-04 15:35:32,2018-10-04 15:35:32,0.036s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-04 15:35:32,2018-10-04 15:35:32,0.034s,PASSED
,,,,,,
Test Cases/Fogot password,Chrome 69.0.3497.100,,2018-10-04 15:35:32,2018-10-04 15:35:49,16.527s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-04 15:35:33,2018-10-04 15:35:36,3.031s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-04 15:35:36,2018-10-04 15:35:37,1.061s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 15:35:37,2018-10-04 15:35:37,0.429s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-04 15:35:37,2018-10-04 15:35:42,5.001s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-04 15:35:42,2018-10-04 15:35:42,0.016s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-04 15:35:42,2018-10-04 15:35:42,0.013s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-04 15:35:42,2018-10-04 15:35:42,0.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 15:35:42,2018-10-04 15:35:43,0.367s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 15:35:43,2018-10-04 15:35:43,0.171s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-04 15:35:43,2018-10-04 15:35:48,5.000s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-04 15:35:48,2018-10-04 15:35:48,0.106s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-04 15:35:48,2018-10-04 15:35:49,0.881s,PASSED
,,,,,,
Test Cases/AddUser,Chrome 69.0.3497.100,,2018-10-04 15:35:49,2018-10-04 15:36:00,10.898s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-04 15:35:49,2018-10-04 15:36:00,10.572s,FAILED
