Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Category,Chrome 70.0.3538.77,,2018-11-09 09:46:05,2018-11-09 09:47:34,1m - 28.335s,FAILED
,,,,,,
Test Cases/Category/AddCategory,Chrome 70.0.3538.77,,2018-11-09 09:46:06,2018-11-09 09:46:41,34.694s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-09 09:46:06,2018-11-09 09:46:13,6.575s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:46:13,2018-11-09 09:46:17,4.165s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:46:17,2018-11-09 09:46:19,2.007s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:46:19,2018-11-09 09:46:19,0.117s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:46:19,2018-11-09 09:46:21,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:46:21,2018-11-09 09:46:21,0.114s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:46:21,2018-11-09 09:46:23,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:46:23,2018-11-09 09:46:23,0.068s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:46:23,2018-11-09 09:46:25,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:46:25,2018-11-09 09:46:26,0.269s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:46:26,2018-11-09 09:46:28,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:46:28,2018-11-09 09:46:28,0.123s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:46:28,2018-11-09 09:46:30,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:46:30,2018-11-09 09:46:30,0.076s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:46:30,2018-11-09 09:46:32,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:46:32,2018-11-09 09:46:32,0.216s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:46:32,2018-11-09 09:46:34,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:46:34,2018-11-09 09:46:34,0.093s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:46:34,2018-11-09 09:46:36,2.000s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:46:36,2018-11-09 09:46:36,0.321s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:46:36,2018-11-09 09:46:38,2.001s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-09 09:46:38,2018-11-09 09:46:39,0.102s,PASSED
