Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-04 14:03:15,2018-10-04 14:03:43,27.845s,PASSED
,,,,,,
Test Cases/Login,Chrome 69.0.3497.100,,2018-10-04 14:03:16,2018-10-04 14:03:28,12.468s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-04 14:03:16,2018-10-04 14:03:20,3.971s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-04 14:03:20,2018-10-04 14:03:22,1.431s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 14:03:22,2018-10-04 14:03:22,0.266s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 14:03:22,2018-10-04 14:03:22,0.192s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 14:03:22,2018-10-04 14:03:22,0.198s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-04 14:03:22,2018-10-04 14:03:27,5.009s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-04 14:03:27,2018-10-04 14:03:27,0.055s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-04 14:03:27,2018-10-04 14:03:27,0.035s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-04 14:03:27,2018-10-04 14:03:27,0.034s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-04 14:03:27,2018-10-04 14:03:28,0.882s,PASSED
,,,,,,
Test Cases/Fogot password,Chrome 69.0.3497.100,,2018-10-04 14:03:28,2018-10-04 14:03:43,14.774s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-04 14:03:28,2018-10-04 14:03:30,1.986s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-04 14:03:30,2018-10-04 14:03:31,0.990s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 14:03:31,2018-10-04 14:03:32,0.307s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-04 14:03:32,2018-10-04 14:03:37,5.001s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-04 14:03:37,2018-10-04 14:03:37,0.016s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-04 14:03:37,2018-10-04 14:03:37,0.011s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-04 14:03:37,2018-10-04 14:03:37,0.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-04 14:03:37,2018-10-04 14:03:37,0.305s,PASSED
click,Chrome 69.0.3497.100,,2018-10-04 14:03:37,2018-10-04 14:03:37,0.115s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-04 14:03:37,2018-10-04 14:03:42,5.000s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-04 14:03:42,2018-10-04 14:03:42,0.075s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-04 14:03:42,2018-10-04 14:03:43,0.740s,PASSED
