Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-05 16:38:56,2018-10-05 16:41:23,2m - 26.366s,FAILED
,,,,,,
Test Cases/Login,Chrome 69.0.3497.100,,2018-10-05 16:38:57,2018-10-05 16:39:08,10.865s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-05 16:38:57,2018-10-05 16:39:01,3.618s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-05 16:39:01,2018-10-05 16:39:02,1.112s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:39:02,2018-10-05 16:39:02,0.225s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:39:02,2018-10-05 16:39:02,0.168s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:39:02,2018-10-05 16:39:02,0.141s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:39:02,2018-10-05 16:39:07,5.007s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-05 16:39:07,2018-10-05 16:39:08,0.059s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-05 16:39:08,2018-10-05 16:39:08,0.068s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-05 16:39:08,2018-10-05 16:39:08,0.036s,PASSED
,,,,,,
Test Cases/Fogot password,Chrome 69.0.3497.100,,2018-10-05 16:39:08,2018-10-05 16:39:23,15.802s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-05 16:39:08,2018-10-05 16:39:11,2.881s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-05 16:39:11,2018-10-05 16:39:12,1.006s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:39:12,2018-10-05 16:39:12,0.316s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:39:12,2018-10-05 16:39:17,5.001s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-05 16:39:17,2018-10-05 16:39:17,0.014s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-05 16:39:17,2018-10-05 16:39:17,0.011s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-05 16:39:17,2018-10-05 16:39:17,0.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:39:17,2018-10-05 16:39:17,0.248s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:39:17,2018-10-05 16:39:18,0.105s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:39:18,2018-10-05 16:39:23,5.001s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-05 16:39:23,2018-10-05 16:39:23,0.101s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-05 16:39:23,2018-10-05 16:39:23,0.827s,PASSED
,,,,,,
Test Cases/EditUser,Chrome 69.0.3497.100,,2018-10-05 16:39:23,2018-10-05 16:40:42,1m - 18.687s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:39:24,2018-10-05 16:40:42,1m - 18.466s,FAILED
,,,,,,
Test Cases/AssignUserToCourse,Chrome 69.0.3497.100,,2018-10-05 16:40:42,2018-10-05 16:41:22,39.722s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:40:42,2018-10-05 16:41:22,39.527s,FAILED
