Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 69.0.3497.100,,2018-10-05 16:42:14,2018-10-05 16:45:02,2m - 48.088s,FAILED
,,,,,,
Test Cases/Login,Chrome 69.0.3497.100,,2018-10-05 16:42:15,2018-10-05 16:42:26,11.290s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-05 16:42:15,2018-10-05 16:42:19,3.810s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-05 16:42:19,2018-10-05 16:42:20,1.328s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:42:20,2018-10-05 16:42:20,0.261s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:42:20,2018-10-05 16:42:21,0.171s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:42:21,2018-10-05 16:42:21,0.130s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:42:21,2018-10-05 16:42:26,5.009s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-05 16:42:26,2018-10-05 16:42:26,0.046s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-05 16:42:26,2018-10-05 16:42:26,0.038s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-05 16:42:26,2018-10-05 16:42:26,0.036s,PASSED
,,,,,,
Test Cases/Fogot password,Chrome 69.0.3497.100,,2018-10-05 16:42:26,2018-10-05 16:42:42,16.077s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-05 16:42:26,2018-10-05 16:42:29,2.816s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-05 16:42:29,2018-10-05 16:42:30,1.148s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:42:30,2018-10-05 16:42:30,0.351s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:42:30,2018-10-05 16:42:35,5.002s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-10-05 16:42:35,2018-10-05 16:42:35,0.016s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 69.0.3497.100,,2018-10-05 16:42:35,2018-10-05 16:42:36,0.013s,PASSED
verifyMatch,Chrome 69.0.3497.100,,2018-10-05 16:42:36,2018-10-05 16:42:36,0.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:42:36,2018-10-05 16:42:36,0.482s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:42:36,2018-10-05 16:42:36,0.166s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:42:36,2018-10-05 16:42:41,5.002s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-05 16:42:41,2018-10-05 16:42:41,0.063s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-05 16:42:41,2018-10-05 16:42:42,0.743s,PASSED
,,,,,,
Test Cases/EditUser,Chrome 69.0.3497.100,,2018-10-05 16:42:42,2018-10-05 16:43:56,1m - 14.427s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:42:42,2018-10-05 16:43:56,1m - 14.254s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:43:56,2018-10-05 16:43:56,0.007s,FAILED
,,,,,,
Test Cases/AssignUserToCourse,Chrome 69.0.3497.100,,2018-10-05 16:43:56,2018-10-05 16:45:01,1m - 4.806s,FAILED
callTestCase,Chrome 69.0.3497.100,,2018-10-05 16:43:57,2018-10-05 16:44:40,43.340s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:44:40,2018-10-05 16:44:40,0.208s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 16:44:40,2018-10-05 16:44:43,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:44:43,2018-10-05 16:44:45,1.296s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 16:44:45,2018-10-05 16:44:48,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:44:48,2018-10-05 16:44:48,0.105s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:44:48,2018-10-05 16:44:48,0.420s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 16:44:48,2018-10-05 16:44:51,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:44:51,2018-10-05 16:44:51,0.099s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:44:51,2018-10-05 16:44:51,0.115s,PASSED
Statement - java.lang.Thread.sleep(5000),Chrome 69.0.3497.100,,2018-10-05 16:44:51,2018-10-05 16:44:56,5.000s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-10-05 16:44:56,2018-10-05 16:44:56,0.086s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 69.0.3497.100,,2018-10-05 16:44:56,2018-10-05 16:44:59,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-05 16:44:59,2018-10-05 16:45:00,0.982s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-05 16:45:00,2018-10-05 16:45:01,0.398s,PASSED
verifyTextPresent,Chrome 69.0.3497.100,,2018-10-05 16:45:01,2018-10-05 16:45:01,0.398s,FAILED
