Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Category,Chrome 70.0.3538.77,,2018-11-09 10:03:45,2018-11-09 10:05:44,1m - 59.252s,FAILED
,,,,,,
Test Cases/Category/AddCategory,Chrome 70.0.3538.77,,2018-11-09 10:03:45,2018-11-09 10:04:20,35.007s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-09 10:03:46,2018-11-09 10:03:52,6.656s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:03:52,2018-11-09 10:03:57,4.383s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:03:57,2018-11-09 10:03:59,2.009s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:03:59,2018-11-09 10:03:59,0.107s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:03:59,2018-11-09 10:04:01,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:04:01,2018-11-09 10:04:01,0.096s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:01,2018-11-09 10:04:03,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:04:03,2018-11-09 10:04:03,0.070s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:03,2018-11-09 10:04:05,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 10:04:05,2018-11-09 10:04:05,0.232s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:05,2018-11-09 10:04:07,2.000s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:04:07,2018-11-09 10:04:07,0.131s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:07,2018-11-09 10:04:09,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:04:09,2018-11-09 10:04:09,0.075s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:09,2018-11-09 10:04:11,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 10:04:11,2018-11-09 10:04:12,0.223s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:12,2018-11-09 10:04:14,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:04:14,2018-11-09 10:04:14,0.092s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:14,2018-11-09 10:04:16,2.000s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 10:04:16,2018-11-09 10:04:16,0.319s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:16,2018-11-09 10:04:18,2.000s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-09 10:04:18,2018-11-09 10:04:18,0.100s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:18,2018-11-09 10:04:20,2.000s,PASSED
,,,,,,
Test Cases/Category/EditCategory,Chrome 70.0.3538.77,,2018-11-09 10:04:20,2018-11-09 10:04:49,29.207s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:20,2018-11-09 10:04:22,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 10:04:22,2018-11-09 10:04:23,0.278s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:23,2018-11-09 10:04:25,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:04:25,2018-11-09 10:04:26,0.972s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:26,2018-11-09 10:04:28,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:04:28,2018-11-09 10:04:29,1.134s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:29,2018-11-09 10:04:31,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 10:04:31,2018-11-09 10:04:31,0.329s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:31,2018-11-09 10:04:33,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 10:04:33,2018-11-09 10:04:34,1.066s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:34,2018-11-09 10:04:36,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 10:04:36,2018-11-09 10:04:36,0.216s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 10:04:36,2018-11-09 10:04:38,2.001s,PASSED
