Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Category,Chrome 70.0.3538.77,,2018-11-09 09:49:26,2018-11-09 09:51:22,1m - 55.411s,FAILED
,,,,,,
Test Cases/Category/AddCategory,Chrome 70.0.3538.77,,2018-11-09 09:49:27,2018-11-09 09:50:06,38.765s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-09 09:49:27,2018-11-09 09:49:36,8.442s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:49:36,2018-11-09 09:49:40,4.562s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:49:40,2018-11-09 09:49:42,2.008s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:49:42,2018-11-09 09:49:43,0.171s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:49:43,2018-11-09 09:49:45,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:49:45,2018-11-09 09:49:45,0.159s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:49:45,2018-11-09 09:49:47,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:49:47,2018-11-09 09:49:47,0.221s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:49:47,2018-11-09 09:49:49,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:49:49,2018-11-09 09:49:49,0.441s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:49:49,2018-11-09 09:49:51,2.002s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:49:51,2018-11-09 09:49:52,0.200s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:49:52,2018-11-09 09:49:54,2.010s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:49:54,2018-11-09 09:49:54,0.172s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:49:54,2018-11-09 09:49:56,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:49:56,2018-11-09 09:49:56,0.334s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:49:56,2018-11-09 09:49:58,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 09:49:58,2018-11-09 09:49:58,0.133s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:49:58,2018-11-09 09:50:00,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 09:50:00,2018-11-09 09:50:01,1.103s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:50:01,2018-11-09 09:50:03,2.001s,PASSED
verifyTextPresent,Chrome 70.0.3538.77,,2018-11-09 09:50:03,2018-11-09 09:50:04,0.129s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:50:04,2018-11-09 09:50:06,2.001s,PASSED
,,,,,,
Test Cases/Category/EditCategory,Chrome 70.0.3538.77,,2018-11-09 09:50:06,2018-11-09 09:50:37,31.185s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 09:50:06,2018-11-09 09:50:08,2.001s,PASSED
