Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Category,Chrome 70.0.3538.77,,2018-11-09 08:53:07,2018-11-09 08:54:16,1m - 9.164s,FAILED
,,,,,,
Test Cases/Category/AddCategory,Chrome 70.0.3538.77,,2018-11-09 08:53:07,2018-11-09 08:53:37,30.342s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-09 08:53:07,2018-11-09 08:53:14,6.492s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 08:53:14,2018-11-09 08:53:18,4.138s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:53:18,2018-11-09 08:53:20,2.009s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 08:53:20,2018-11-09 08:53:20,0.100s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:53:20,2018-11-09 08:53:22,2.002s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 08:53:22,2018-11-09 08:53:22,0.233s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:53:22,2018-11-09 08:53:24,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 08:53:24,2018-11-09 08:53:24,0.120s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:53:24,2018-11-09 08:53:26,2.001s,PASSED
click,Chrome 70.0.3538.77,,2018-11-09 08:53:26,2018-11-09 08:53:27,0.073s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:53:27,2018-11-09 08:53:29,2.001s,PASSED
setText,Chrome 70.0.3538.77,,2018-11-09 08:53:29,2018-11-09 08:53:29,0.215s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 70.0.3538.77,,2018-11-09 08:53:29,2018-11-09 08:53:31,2.001s,PASSED
