Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Message,Chrome 71.0.3578.98,,2018-12-15 13:06:26,2018-12-15 13:10:43,4m - 16.985s,PASSED
,,,,,,
Test Cases/Message/SendMessageForAllUser,Chrome 71.0.3578.98,,2018-12-15 13:06:27,2018-12-15 13:07:20,53.530s,PASSED
callTestCase,Chrome 71.0.3578.98,,2018-12-15 13:06:27,2018-12-15 13:06:55,28.025s,PASSED
click,Chrome 71.0.3578.98,,2018-12-15 13:06:55,2018-12-15 13:06:57,1.651s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 71.0.3578.98,,2018-12-15 13:06:57,2018-12-15 13:07:00,3.002s,PASSED
switchToWindowIndex,Chrome 71.0.3578.98,,2018-12-15 13:07:00,2018-12-15 13:07:00,0.027s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 71.0.3578.98,,2018-12-15 13:07:00,2018-12-15 13:07:00,0.018s,PASSED
verifyMatch,Chrome 71.0.3578.98,,2018-12-15 13:07:00,2018-12-15 13:07:00,0.004s,PASSED
click,Chrome 71.0.3578.98,,2018-12-15 13:07:00,2018-12-15 13:07:00,0.342s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 13:07:01,2018-12-15 13:07:03,2.001s,PASSED
click,Chrome 71.0.3578.98,,2018-12-15 13:07:03,2018-12-15 13:07:03,0.097s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 13:07:03,2018-12-15 13:07:05,2.001s,PASSED
setText,Chrome 71.0.3578.98,,2018-12-15 13:07:05,2018-12-15 13:07:05,0.344s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 13:07:05,2018-12-15 13:07:07,2.002s,PASSED
setText,Chrome 71.0.3578.98,,2018-12-15 13:07:07,2018-12-15 13:07:07,0.253s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 13:07:07,2018-12-15 13:07:09,2.001s,PASSED
uploadFile,Chrome 71.0.3578.98,,2018-12-15 13:07:09,2018-12-15 13:07:09,0.085s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 71.0.3578.98,,2018-12-15 13:07:09,2018-12-15 13:07:12,3.001s,PASSED
click,Chrome 71.0.3578.98,,2018-12-15 13:07:12,2018-12-15 13:07:12,0.138s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 13:07:12,2018-12-15 13:07:14,2.002s,PASSED
setText,Chrome 71.0.3578.98,,2018-12-15 13:07:14,2018-12-15 13:07:15,0.960s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 13:07:15,2018-12-15 13:07:17,2.001s,PASSED
verifyTextPresent,Chrome 71.0.3578.98,,2018-12-15 13:07:17,2018-12-15 13:07:18,0.822s,PASSED
Statement - java.lang.Thread.sleep(2000),Chrome 71.0.3578.98,,2018-12-15 13:07:18,2018-12-15 13:07:20,2.000s,PASSED
,,,,,,
Test Cases/Message/SendMessageForBranch,Chrome 71.0.3578.98,,2018-12-15 13:07:20,2018-12-15 13:07:46,25.552s,PASSED
click,Chrome 71.0.3578.98,,2018-12-15 13:07:21,2018-12-15 13:07:22,1.127s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 71.0.3578.98,,2018-12-15 13:07:22,2018-12-15 13:07:25,3.000s,PASSED
switchToWindowIndex,Chrome 71.0.3578.98,,2018-12-15 13:07:25,2018-12-15 13:07:25,0.013s,PASSED
